Affiliation0,Affiliation1,Affiliation2,Affiliation3,Affiliation4,Affiliation5,Affiliation6,Affiliation7,Affiliation8,Affiliation9,citations_average,predicted_citations
14552.957722869181,216.983832129343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5263157894737,131.5263157894737
365.9948322011591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.36842105263158,23.36842105263158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.5263157894736842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.5263157894736842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.473684210526316,2.473684210526316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157894736842106,2.3157894736842106
34.20330237358101,204.9951621477937,199.10541855805013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.105263157894736,225.21068171594487
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.6842105263157895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36842105263158,12.36842105263158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.684210526315788,19.684210526315788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.631578947368421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736842105263158,0.4736842105263158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.89473684210525,47.89473684210525
246.5755475604547,1817.6835613847225,246.5755475604547,6.758981106612685,0.0,0.0,0.0,0.0,0.0,0.0,1.1052631578947372,254.43979182496213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.368421052631579,1.368421052631579
32.94051964117753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.526315789473684,2.526315789473684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1578947368421053,2.1578947368421053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.6842105263157895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842
264.9733959690195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.3684210526315789
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.263157894736842,8.263157894736842
36.36074561403508,16.631578947368418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.631578947368418,16.631578947368418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157894736842106,2.3157894736842106
205.5926836321573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.57894736842104,90.57894736842104
0.0,7.635760851962173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.842105263157894,13.842105263157894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.3684210526315789
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26315789473684,43.26315789473684
36.48541809068125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.157894736842105,5.157894736842105
2096.45733129793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2105263157894737,1.2105263157894737
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,1.0526315789473684
14552.957722869181,361.3959152990112,37.55931986829819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.947368421052632,39.50668828935082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.7368421052631579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684
100.6504499155815,1.1052631578947372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1052631578947372,1.1052631578947372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525
246.5755475604547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.42105263157894735
0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.842105263157894,14.842105263157894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842
1.1578947368421053,2199.466787176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1578947368421053,1.1578947368421053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.421052631578952,30.421052631578952
1200.748832149217,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.631578947368421,4.631578947368421
668.4091843828686,1530.8313153926495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9473684210526314,2.9473684210526314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.10526315789474,149.10526315789474
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61111111111111,8.61111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778
83.22222222222223,0.0,216.983832129343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.22222222222223,300.20605435156523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9444444444444444,1.9444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287.3209626158156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.833333333333333,2.833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.388888888888891,10.388888888888891
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.3888888888888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.611111111111112,5.611111111111112
433.9519385026738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.944444444444446,28.944444444444446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.055555555555555,8.055555555555555
361.3959152990112,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,1.2222222222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222222222222222,7.222222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,1.8888888888888888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.055555555555556,2.055555555555556
14.196969696969695,2.733333333333333,438.8197330447331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,441.1530663780664
101.083547008547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,1.2222222222222223
52.69444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,1.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0555555555555545,6.0555555555555545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
355.53314185814185,204.9951621477937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.444444444444446,26.444444444444446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.3888888888888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2777777777777777,1.2777777777777777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.1666666666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
58.517882117882124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777777777777779,12.777777777777779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,4.166666666666667
9.097979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.3888888888888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,1.0555555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888
1.3888888888888888,6.522000777000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3888888888888888,1.3888888888888888
12.516339869281044,830.7129648024577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778
1209.4867778772953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668,6.666666666666668
115.47222222222223,774.5677407730841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.72222222222222,57.72222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5555555555555545,6.5555555555555545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.72222222222223,64.72222222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.777777777777779,8.777777777777779
438.8197330447331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444444444444446,2.9444444444444446
2096.45733129793,830.7129648024577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666666,8.166666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
37.74603174603175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4444444444444455,6.4444444444444455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611111111111111,3.611111111111111
361.3959152990112,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4444444444444455,4.4444444444444455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444444444444446,2.9444444444444446
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.833333333333336,14.833333333333336
11.565656565656566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,1.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.944444444444443,17.944444444444443
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.944444444444445,13.944444444444445
14552.957722869181,361.3959152990112,12.901754421575394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7222222222222223,16.623976643797615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,2.1666666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.722222222222222,6.722222222222222
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
25.122625152625154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.888888888888891,8.888888888888891
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.777777777777779,15.777777777777779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.61111111111111,22.61111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.9444444444445,395.9444444444445
3.6666666666666665,7.357575757575757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777777777777779,4.777777777777779
264.9733959690195,6.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334
4.4444444444444455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4444444444444455,4.4444444444444455
10.648544266191326,3.611111111111111,10.375816993464053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611111111111111,13.986928104575163
100.6504499155815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222222222222223,1.7222222222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3888888888888888,1.3888888888888888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222222222222223,1.7222222222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.9444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411764705882354,4.411764705882354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0588235294117645,4.0588235294117645
0.0,0.0,14.978609625668451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,15.860962566844922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529411764705882,4.529411764705882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.176470588235286,25.176470588235286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.705882352941174,22.705882352941174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176470588235294,5.176470588235294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1764705882352944,3.1764705882352944
361.3959152990112,36.941176470588225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.941176470588225,36.941176470588225
72.39828431372548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2941176470588236,1.2941176470588236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.882352941176467,25.882352941176467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764705882352942,4.764705882352942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.35294117647058826
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.176470588235286,24.176470588235286
361.3959152990112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.058823529411766,12.058823529411766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.941176470588236,3.941176470588236
3.7013574660633486,1.4705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941178,1.4705882352941178
0.0,37.55931986829819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3529411764705883,1.3529411764705883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.64705882352939,66.64705882352939
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.882352941176472,6.882352941176472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.941176470588236,3.941176470588236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352941176470589,7.352941176470589
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5882352941176472,1.5882352941176472
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.588235294117646,5.588235294117646
42.1764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1764705882353,42.1764705882353
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.2352941176470588
433.9519385026738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.882352941176472,6.882352941176472
361.3959152990112,12.901754421575394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7647058823529416,3.7647058823529416
108.1391456582633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4117647058823528,1.4117647058823528
0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.823529411764708,11.823529411764708
20.573911382734913,14.978609625668451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.882352941176471,10.882352941176471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2352941176470589,1.2352941176470589
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3529411764705883,3.3529411764705883
246.5755475604547,365.9948322011591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.117647058823529,3.117647058823529
1368.5905462184874,246.5755475604547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.294117647058824,2.294117647058824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.4117647058823529
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.294117647058824,10.294117647058824
12.516339869281044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.294117647058822,12.294117647058822
0.0,216.983832129343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235294117647059,2.235294117647059
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.4117647058823529
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.82352941176467,203.82352941176467
0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5294117647058824
34.20330237358101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764705882352941,2.764705882352941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588235294117647,8.588235294117647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.941176470588236,9.941176470588236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.35294117647058826
0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354
7.123902894491129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,1.0588235294117647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8235294117647056,3.8235294117647056
324.99175824175825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8823529411764706,2.8823529411764706
0.1176470588235294,76.4390756302521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.1176470588235294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.117647058823529,8.117647058823529
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.941176470588234,15.941176470588234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7647058823529411,1.7647058823529411
15.038235294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.5882352941176471
7.429541047188105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.764705882352941,5.764705882352941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8235294117647056,2.8235294117647056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411764705882353,2.411764705882353
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5294117647058824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830.7129648024577,2096.45733129793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058
433.9519385026738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.941176470588225,39.941176470588225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.176470588235294,2.176470588235294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.235294117647056,9.235294117647056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235294117647059,2.235294117647059
361.3959152990112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.441176470588236,0.0,14.978609625668451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9411764705882355,16.919786096256686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.176470588235292,8.176470588235292
40.77521008403361,0.0,551.349921483745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.882352941176467,574.2322744249215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.117647058823529,4.117647058823529
37.55931986829819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.176470588235286,30.176470588235286
2199.466787176644,1817.6835613847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.352941176470589,6.352941176470589
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9411764705882355,1.9411764705882355
2096.45733129793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0588235294117645,2.0588235294117645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117647058823529,2.117647058823529
10.648544266191326,10.375816993464053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.764705882352941,6.764705882352941
11.970588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,0.4705882352941176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5294117647058822,1.5294117647058822
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.4117647058827,1471.4117647058827
287.3209626158156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.23529411764706,40.23529411764706
2096.45733129793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5294117647058824
14552.957722869181,60.11764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.11764705882353,60.11764705882353
365.9948322011591,6.635294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235294117647059,2.235294117647059
