Author0,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,citations_average,predicted_citations
6.9,7.5,,,,,,,,,,,,,,,,,6.9,6.9
0.43333333333333335,0.43333333333333335,,,,,,,,,,,,,,,,,0.43333333333333335,0.43333333333333335
0.3333333333333333,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333
15.610085470085469,23.269103477167995,,,,,,,,,,,,,,,,,3.3,3.3
0.7333333333333333,,,,,,,,,,,,,,,,,,0.7333333333333333,0.7333333333333333
3.8406896551724135,2.9,4.726086956521739,,,,,,,,,,,,,,,,2.9,7.626086956521739
0.13333333333333333,0.13333333333333333,,,,,,,,,,,,,,,,,0.13333333333333333,0.13333333333333333
0.8333333333333334,2.0925925925925926,,,,,,,,,,,,,,,,,0.8333333333333334,0.8333333333333334
0.9674347158218125,75.08620689655173,71.71954022988507,,,,,,,,,,,,,,,,0.13333333333333333,71.85287356321841
1.7666666666666666,17.32510461359182,8.417204301075268,,,,,,,,,,,,,,,,1.7666666666666666,10.183870967741935
3.9954051796157053,16.423809523809524,,,,,,,,,,,,,,,,,0.06666666666666668,0.06666666666666668
79.1230313281856,,,,,,,,,,,,,,,,,,1.5333333333333334,1.5333333333333334
0.43333333333333335,0.6256410256410256,17.32510461359182,,,,,,,,,,,,,,,,0.43333333333333335,17.758437946925152
5.381720430107526,2.833333333333333,5.738863287250383,,,,,,,,,,,,,,,,2.833333333333333,8.572196620583716
0.9666666666666668,14.019047619047619,,,,,,,,,,,,,,,,,0.9666666666666668,0.9666666666666668
0.1,0.1,0.1,,,,,,,,,,,,,,,,0.1,0.2
0.03333333333333333,,,,,,,,,,,,,,,,,,0.03333333333333333,0.03333333333333333
0.36666666666666653,,,,,,,,,,,,,,,,,,0.36666666666666653,0.36666666666666653
13.603612479474549,,,,,,,,,,,,,,,,,,0.06666666666666668,0.06666666666666668
6.25,6.0,6.0,8.266666666666666,6.071428571428571,6.0,,,,,,,,,,,,,6.0,32.338095238095235
1.596296296296296,1.0126436781609196,870.1990238584831,,,,,,,,,,,,,,,,0.6333333333333333,870.8323571918164
0.2333333333333333,,,,,,,,,,,,,,,,,,0.2333333333333333,0.2333333333333333
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,0.6666666666666666,2.0
1.4076923076923078,,,,,,,,,,,,,,,,,,1.1,1.1
8.198869902027795,0.13333333333333333,0.13333333333333333,,,,,,,,,,,,,,,,0.13333333333333333,0.26666666666666666
1254.0553177688603,0.4,0.4,0.4,,,,,,,,,,,,,,,0.4,1.2000000000000002
0.03333333333333333,0.03333333333333333,,,,,,,,,,,,,,,,,0.03333333333333333,0.03333333333333333
0.06666666666666668,,,,,,,,,,,,,,,,,,0.06666666666666668,0.06666666666666668
8.033333333333333,,,,,,,,,,,,,,,,,,8.033333333333333,8.033333333333333
10.740800578731614,,,,,,,,,,,,,,,,,,5.633333333333334,5.633333333333334
23.3,,,,,,,,,,,,,,,,,,23.3,23.3
5.808602150537634,4.066666666666666,4.066666666666666,17.32510461359182,,,,,,,,,,,,,,,4.066666666666666,25.45843794692515
0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,,,,,,,,,,,,,,,0.7333333333333333,2.1999999999999997
0.2333333333333333,,,,,,,,,,,,,,,,,,0.2333333333333333,0.2333333333333333
0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666
193.62927127007214,3.3666666666666667,12.508055040580068,74.95287356321839,75.08620689655173,3.3666666666666667,7.246666666666666,3.3666666666666667,32.2284178187404,,,,,,,,,,3.3666666666666667,212.12221998575725
2.3380952380952382,8.266666666666666,,,,,,,,,,,,,,,,,2.2666666666666666,2.2666666666666666
0.9666666666666668,0.9666666666666668,,,,,,,,,,,,,,,,,0.9666666666666668,0.9666666666666668
1.1333333333333333,1.311904761904762,,,,,,,,,,,,,,,,,1.1333333333333333,1.1333333333333333
16.392592592592592,,,,,,,,,,,,,,,,,,7.8,7.8
0.1,,,,,,,,,,,,,,,,,,0.1,0.1
2.066666666666667,1.0666666666666669,,,,,,,,,,,,,,,,,1.0666666666666669,1.0666666666666669
2.7933333333333334,,,,,,,,,,,,,,,,,,2.2333333333333334,2.2333333333333334
0.43333333333333335,0.43333333333333335,0.43333333333333335,23.433333333333334,,,,,,,,,,,,,,,0.43333333333333335,24.3
8.206984126984128,,,,,,,,,,,,,,,,,,6.2666666666666675,6.2666666666666675
0.1,0.1,,,,,,,,,,,,,,,,,0.1,0.1
1.3756776556776558,,,,,,,,,,,,,,,,,,0.4,0.4
21.743809523809524,0.36666666666666653,5.273857302118172,,,,,,,,,,,,,,,,0.36666666666666653,5.640523968784838
1.164908424908425,0.36666666666666653,0.36666666666666653,,,,,,,,,,,,,,,,0.36666666666666653,0.7333333333333331
0.7,0.7,0.7,,,,,,,,,,,,,,,,0.7,1.4
0.16666666666666666,126.296739103259,,,,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666
1.7,1.7,1.7,,,,,,,,,,,,,,,,1.7,3.4
1.8634962738411018,1.1820512820512823,98.74525931584756,,,,,,,,,,,,,,,,1.0666666666666669,99.81192598251423
11.926790450928381,,,,,,,,,,,,,,,,,,7.7,7.7
0.6333333333333333,0.6333333333333333,0.6333333333333333,,,,,,,,,,,,,,,,0.6333333333333333,1.2666666666666666
29.232692307692304,,,,,,,,,,,,,,,,,,26.466666666666665,26.466666666666665
0.5,0.5,,,,,,,,,,,,,,,,,0.5,0.5
2.6316614420062696,,,,,,,,,,,,,,,,,,2.586206896551724,2.586206896551724
6.1296240768504635,0.1724137931034483,,,,,,,,,,,,,,,,,0.1724137931034483,0.1724137931034483
149.79187192118226,138.82758620689654,,,,,,,,,,,,,,,,,138.82758620689654,138.82758620689654
2.066666666666667,1.0,,,,,,,,,,,,,,,,,1.0,1.0
6.1296240768504635,1.0689655172413792,,,,,,,,,,,,,,,,,1.0689655172413792,1.0689655172413792
116.87858646653326,,,,,,,,,,,,,,,,,,0.3448275862068966,0.3448275862068966
0.13793103448275862,0.6896551724137931,,,,,,,,,,,,,,,,,0.13793103448275862,0.13793103448275862
41.88160703751448,2.103448275862069,,,,,,,,,,,,,,,,,2.103448275862069,2.103448275862069
0.10344827586206896,,,,,,,,,,,,,,,,,,0.10344827586206896,0.10344827586206896
3.8406896551724135,,,,,,,,,,,,,,,,,,0.6206896551724138,0.6206896551724138
1.206896551724138,,,,,,,,,,,,,,,,,,1.206896551724138,1.206896551724138
0.4137931034482759,0.4137931034482759,0.5862068965517242,,,,,,,,,,,,,,,,0.4137931034482759,1.0
79.1230313281856,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0
1.137931034482759,870.1990238584831,,,,,,,,,,,,,,,,,1.137931034482759,1.137931034482759
0.7913793103448277,5.129708086831498,,,,,,,,,,,,,,,,,0.2413793103448276,0.2413793103448276
0.4137931034482759,0.4137931034482759,,,,,,,,,,,,,,,,,0.4137931034482759,0.4137931034482759
0.2992213570634038,0.13793103448275862,0.9779310344827585,,,,,,,,,,,,,,,,0.13793103448275862,1.1158620689655172
2817.286557672966,21.32589855865718,,,,,,,,,,,,,,,,,5.689655172413793,5.689655172413793
0.4482758620689655,,,,,,,,,,,,,,,,,,0.4482758620689655,0.4482758620689655
4.2209450830140485,3.5172413793103448,3.5172413793103448,,,,,,,,,,,,,,,,3.5172413793103448,7.0344827586206895
13.603612479474549,,,,,,,,,,,,,,,,,,11.965517241379311,11.965517241379311
1.4827586206896552,10.740800578731614,,,,,,,,,,,,,,,,,1.4827586206896552,1.4827586206896552
2.2212643678160915,0.13793103448275862,12.70844385499558,,,,,,,,,,,,,,,,0.13793103448275862,12.846374889478337
36.39875380410153,5.793103448275862,5.793103448275862,5.833103448275862,5.793103448275862,,,,,,,,,,,,,,5.793103448275862,23.212413793103448
0.4482758620689655,0.4482758620689655,,,,,,,,,,,,,,,,,0.4482758620689655,0.4482758620689655
3.5517241379310347,3.5517241379310347,3.5517241379310347,3.5517241379310347,,,,,,,,,,,,,,,3.5517241379310347,10.655172413793103
0.6896551724137931,0.6896551724137931,0.6896551724137931,,,,,,,,,,,,,,,,0.6896551724137931,1.3793103448275863
17.51863025752081,,,,,,,,,,,,,,,,,,2.896551724137931,2.896551724137931
5.920655559600793,,,,,,,,,,,,,,,,,,1.206896551724138,1.206896551724138
1254.0553177688603,206.08788605022724,0.13793103448275862,0.13793103448275862,,,,,,,,,,,,,,,0.13793103448275862,0.41379310344827586
0.2413793103448276,,,,,,,,,,,,,,,,,,0.2413793103448276,0.2413793103448276
2.165024630541872,14.987246852764093,5.179885792397919,1.3793103448275863,1.420977011494253,1.3793103448275863,,,,,,,,,,,,,1.3793103448275863,10.738793838374932
0.10344827586206896,0.10344827586206896,,,,,,,,,,,,,,,,,0.10344827586206896,0.10344827586206896
1.9599529780564262,,,,,,,,,,,,,,,,,,1.2758620689655171,1.2758620689655171
67.829436407009,41.88160703751448,870.1990238584831,,,,,,,,,,,,,,,,0.9655172413793104,871.1645410998624
0.5517241379310345,0.6896551724137931,0.5517241379310345,,,,,,,,,,,,,,,,0.5517241379310345,1.103448275862069
9.517241379310345,2.9642401021711366,2.4827586206896552,2.4827586206896552,2.4827586206896552,2.9642401021711366,2.4827586206896552,,,,,,,,,,,,2.4827586206896552,15.378033205619413
134.06926100441842,1.7241379310344829,30.766771223667778,,,,,,,,,,,,,,,,1.7241379310344829,32.49090915470226
1.0700778642936597,1.8634962738411018,,,,,,,,,,,,,,,,,0.5862068965517241,0.5862068965517241
2.275202111862729,1.5874384236453203,,,,,,,,,,,,,,,,,0.5517241379310345,0.5517241379310345
0.8741105637657363,0.4137931034482759,,,,,,,,,,,,,,,,,0.4137931034482759,0.4137931034482759
653.124958247372,193.62927127007214,93.77224137931033,,,,,,,,,,,,,,,,89.51724137931033,183.28948275862066
0.03448275862068965,8.271491305629237,0.03448275862068965,0.03448275862068965,,,,,,,,,,,,,,,0.03448275862068965,0.10344827586206895
0.1724137931034483,0.5862068965517242,0.1724137931034483,,,,,,,,,,,,,,,,0.1724137931034483,0.3448275862068966
1.0126436781609196,870.1990238584831,,,,,,,,,,,,,,,,,0.3793103448275862,0.3793103448275862
653.124958247372,72.17879948914432,193.62927127007214,74.95287356321839,75.08620689655173,71.71954022988507,72.17879948914432,,,,,,,,,,,,71.58620689655173,559.1528983454234
6.338979632990522,2.3448275862068964,,,,,,,,,,,,,,,,,2.3448275862068964,2.3448275862068964
8.172413793103447,8.172413793103447,,,,,,,,,,,,,,,,,8.172413793103447,8.172413793103447
2.275202111862729,,,,,,,,,,,,,,,,,,1.0344827586206895,1.0344827586206895
8.419354838709676,21.130972244292597,,,,,,,,,,,,,,,,,1.0,1.0
6.469094185295506,316.4078069377984,,,,,,,,,,,,,,,,,2.2068965517241383,2.2068965517241383
18.463491010904804,,,,,,,,,,,,,,,,,,7.103448275862068,7.103448275862068
0.13793103448275862,17.32510461359182,,,,,,,,,,,,,,,,,0.13793103448275862,0.13793103448275862
4.689655172413794,4.832512315270937,,,,,,,,,,,,,,,,,4.689655172413794,4.689655172413794
316.8139516180207,,,,,,,,,,,,,,,,,,0.10344827586206896,0.10344827586206896
9.582869855394883,7.0344827586206895,12.508055040580068,,,,,,,,,,,,,,,,7.0344827586206895,19.54253779920076
2.2413793103448274,21.130972244292597,,,,,,,,,,,,,,,,,2.2413793103448274,2.2413793103448274
11.926790450928381,,,,,,,,,,,,,,,,,,2.034482758620689,2.034482758620689
9.517241379310345,7.0344827586206895,7.0344827586206895,,,,,,,,,,,,,,,,7.0344827586206895,14.068965517241379
6.814536662168241,0.0,,,,,,,,,,,,,,,,,0.0,0.0
14.987246852764093,2.165024630541872,0.7857142857142857,0.7857142857142857,0.7857142857142857,,,,,,,,,,,,,,0.7857142857142857,3.142857142857143
8.077380952380953,23.269103477167995,,,,,,,,,,,,,,,,,0.8928571428571429,0.8928571428571429
41.88160703751448,,,,,,,,,,,,,,,,,,0.6071428571428571,0.6071428571428571
1.735014985014985,,,,,,,,,,,,,,,,,,0.03571428571428571,0.03571428571428571
8.81990313949124,0.21428571428571427,,,,,,,,,,,,,,,,,0.21428571428571427,0.21428571428571427
0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,,,,,,,,,,,,,,,0.8571428571428571,2.571428571428571
18.463491010904804,870.1990238584831,,,,,,,,,,,,,,,,,4.75,4.75
11.926790450928381,,,,,,,,,,,,,,,,,,0.5,0.5
0.17857142857142858,0.17857142857142858,1.311904761904762,,,,,,,,,,,,,,,,0.17857142857142858,1.4904761904761905
20.357142857142858,20.357142857142858,22.04945054945055,,,,,,,,,,,,,,,,20.357142857142858,42.40659340659341
1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0
0.9674347158218125,0.2857142857142857,,,,,,,,,,,,,,,,,0.2857142857142857,0.2857142857142857
1.4285714285714286,,,,,,,,,,,,,,,,,,1.4285714285714286,1.4285714285714286
20.66516223714366,1.3928571428571428,,,,,,,,,,,,,,,,,1.3928571428571428,1.3928571428571428
3.6071428571428568,,,,,,,,,,,,,,,,,,3.6071428571428568,3.6071428571428568
0.0,,,,,,,,,,,,,,,,,,0.0,0.0
0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,0.2857142857142857,0.2857142857142857
0.10714285714285714,,,,,,,,,,,,,,,,,,0.10714285714285714,0.10714285714285714
13.603612479474549,1.5714285714285714,,,,,,,,,,,,,,,,,1.5714285714285714,1.5714285714285714
0.0,45.77809945267038,,,,,,,,,,,,,,,,,0.0,0.0
0.03571428571428571,0.03571428571428571,0.03571428571428571,,,,,,,,,,,,,,,,0.03571428571428571,0.07142857142857142
0.03571428571428571,,,,,,,,,,,,,,,,,,0.03571428571428571,0.03571428571428571
0.3928571428571429,0.3928571428571429,0.3928571428571429,0.3928571428571429,,,,,,,,,,,,,,,0.3928571428571429,1.1785714285714288
0.25,0.25,0.25,6.25,,,,,,,,,,,,,,,0.25,6.75
0.9285714285714286,0.9285714285714286,,,,,,,,,,,,,,,,,0.9285714285714286,0.9285714285714286
2.357142857142857,17.51863025752081,,,,,,,,,,,,,,,,,2.357142857142857,2.357142857142857
134.06926100441842,30.766771223667778,,,,,,,,,,,,,,,,,0.4642857142857143,0.4642857142857143
16.728364389233956,1.164908424908425,,,,,,,,,,,,,,,,,0.6428571428571429,0.6428571428571429
1.1428571428571428,,,,,,,,,,,,,,,,,,1.1428571428571428,1.1428571428571428
1.6785714285714286,1.6785714285714286,,,,,,,,,,,,,,,,,1.6785714285714286,1.6785714285714286
70.13357142857144,,,,,,,,,,,,,,,,,,1.6785714285714286,1.6785714285714286
0.32142857142857145,0.32142857142857145,0.32142857142857145,0.32142857142857145,,,,,,,,,,,,,,,0.32142857142857145,0.9642857142857144
151.3410800552105,0.6071428571428571,0.6071428571428571,1.629475363346331,,,,,,,,,,,,,,,0.6071428571428571,2.8437610776320454
98.74525931584756,,,,,,,,,,,,,,,,,,0.32142857142857145,0.32142857142857145
37.47261904761905,11.829670329670328,,,,,,,,,,,,,,,,,3.7142857142857135,3.7142857142857135
1.2142857142857142,1.2142857142857142,1.2142857142857142,1.2142857142857142,,,,,,,,,,,,,,,1.2142857142857142,3.6428571428571423
78.60357753357754,,,,,,,,,,,,,,,,,,0.32142857142857145,0.32142857142857145
8.79503105590062,12.392559660019614,,,,,,,,,,,,,,,,,6.142857142857142,6.142857142857142
0.9642857142857144,0.9642857142857144,,,,,,,,,,,,,,,,,0.9642857142857144,0.9642857142857144
0.17857142857142858,6.053187403993856,,,,,,,,,,,,,,,,,0.17857142857142858,0.17857142857142858
16.49237308958671,13.369542382170259,1.3214285714285714,,,,,,,,,,,,,,,,1.0714285714285714,2.392857142857143
5.738863287250383,0.35714285714285715,,,,,,,,,,,,,,,,,0.35714285714285715,0.35714285714285715
0.10714285714285714,,,,,,,,,,,,,,,,,,0.10714285714285714,0.10714285714285714
56.264880952380956,2.753968253968254,,,,,,,,,,,,,,,,,2.142857142857143,2.142857142857143
1.5,,,,,,,,,,,,,,,,,,1.5,1.5
22.467857142857145,15.535714285714285,,,,,,,,,,,,,,,,,15.535714285714285,15.535714285714285
193.94444800872986,,,,,,,,,,,,,,,,,,2.107142857142857,2.107142857142857
0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285
2.3380952380952382,6.071428571428571,,,,,,,,,,,,,,,,,0.07142857142857142,0.07142857142857142
8.206984126984128,,,,,,,,,,,,,,,,,,0.5714285714285714,0.5714285714285714
9.886904761904763,9.178571428571429,17.32510461359182,,,,,,,,,,,,,,,,9.178571428571429,26.50367604216325
21.32589855865718,2817.286557672966,,,,,,,,,,,,,,,,,6.821428571428571,6.821428571428571
356.21768879268876,,,,,,,,,,,,,,,,,,4.392857142857143,4.392857142857143
149.79187192118226,,,,,,,,,,,,,,,,,,10.964285714285712,10.964285714285712
0.5357142857142857,,,,,,,,,,,,,,,,,,0.5357142857142857,0.5357142857142857
0.10714285714285714,44.107142857142854,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,,,,,,,,,,,0.10714285714285714,0.7499999999999999
2.142857142857143,,,,,,,,,,,,,,,,,,1.6071428571428572,1.6071428571428572
2.392857142857143,13.656389906389908,2.392857142857143,316.4078069377984,,,,,,,,,,,,,,,2.392857142857143,321.19352122351273
67.829436407009,870.1990238584831,,,,,,,,,,,,,,,,,1.4642857142857142,1.4642857142857142
4.714285714285714,4.714285714285714,,,,,,,,,,,,,,,,,4.714285714285714,4.714285714285714
206.90989271082486,7.251322751322752,1.2142857142857142,,,,,,,,,,,,,,,,1.2142857142857142,2.4285714285714284
0.07142857142857142,60.56926314970433,,,,,,,,,,,,,,,,,0.07142857142857142,0.07142857142857142
0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,,,,,,,,,,,,,0.7142857142857143,2.142857142857143
0.07275132275132275,0.07275132275132275,,,,,,,,,,,,,,,,,0.03571428571428571,0.03571428571428571
10.501964219355525,,,,,,,,,,,,,,,,,,0.9285714285714286,0.9285714285714286
86.74788015256954,,,,,,,,,,,,,,,,,,1.3214285714285714,1.3214285714285714
0.25,0.25,316.4078069377984,,,,,,,,,,,,,,,,0.25,316.6578069377984
4.832512315270937,,,,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285
0.11904761904761904,,,,,,,,,,,,,,,,,,0.03571428571428571,0.03571428571428571
0.9642857142857144,0.9642857142857144,,,,,,,,,,,,,,,,,0.9642857142857144,0.9642857142857144
0.21428571428571427,,,,,,,,,,,,,,,,,,0.21428571428571427,0.21428571428571427
5.279761904761904,21.130972244292597,,,,,,,,,,,,,,,,,4.821428571428571,4.821428571428571
0.32142857142857145,,,,,,,,,,,,,,,,,,0.32142857142857145,0.32142857142857145
3.0,3.0,,,,,,,,,,,,,,,,,3.0,3.0
0.07142857142857142,3.9954051796157053,2.6488198757763977,,,,,,,,,,,,,,,,0.07142857142857142,2.7202484472049693
2.142857142857143,1.5874384236453203,,,,,,,,,,,,,,,,,0.5357142857142857,0.5357142857142857
0.10714285714285714,0.10714285714285714,0.10714285714285714,,,,,,,,,,,,,,,,0.10714285714285714,0.21428571428571427
2.9343591191417278,316.4078069377984,,,,,,,,,,,,,,,,,1.8928571428571428,1.8928571428571428
6.469094185295506,22.9982160110421,,,,,,,,,,,,,,,,,0.5714285714285714,0.5714285714285714
79.1230313281856,,,,,,,,,,,,,,,,,,1.2857142857142858,1.2857142857142858
1.3756776556776558,0.8804395604395603,,,,,,,,,,,,,,,,,0.21428571428571427,0.21428571428571427
29.149761904761903,31.905873015873013,28.82142857142857,,,,,,,,,,,,,,,,28.82142857142857,57.64285714285714
0.5357142857142857,0.5357142857142857,,,,,,,,,,,,,,,,,0.5357142857142857,0.5357142857142857
0.2857142857142857,,,,,,,,,,,,,,,,,,0.2857142857142857,0.2857142857142857
8.198869902027795,0.14285714285714285,,,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285
1.4114285714285715,0.5714285714285714,316.4078069377984,41.052207792207795,0.5714285714285714,,,,,,,,,,,,,,0.5714285714285714,358.6028718728633
4.107142857142857,21.130972244292597,,,,,,,,,,,,,,,,,4.107142857142857,4.107142857142857
0.10714285714285714,0.924347158218126,6.053187403993856,,,,,,,,,,,,,,,,0.10714285714285714,6.160330261136712
2.275202111862729,1.5874384236453203,,,,,,,,,,,,,,,,,0.5,0.5
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,0.14285714285714285,0.42857142857142855
32.26181929181929,,,,,,,,,,,,,,,,,,2.1785714285714284,2.1785714285714284
60.56926314970433,41.052207792207795,2.357142857142857,,,,,,,,,,,,,,,,2.357142857142857,4.714285714285714
92.61965671204801,,,,,,,,,,,,,,,,,,0.8148148148148148,0.8148148148148148
16.392592592592592,7.648888888888888,,,,,,,,,,,,,,,,,6.888888888888888,6.888888888888888
0.07275132275132275,0.07275132275132275,0.037037037037037035,,,,,,,,,,,,,,,,0.037037037037037035,0.07407407407407407
0.3287037037037037,,,,,,,,,,,,,,,,,,0.037037037037037035,0.037037037037037035
0.037037037037037035,,,,,,,,,,,,,,,,,,0.037037037037037035,0.037037037037037035
8.518518518518519,8.518518518518519,,,,,,,,,,,,,,,,,8.518518518518519,8.518518518518519
0.14814814814814814,0.14814814814814814,,,,,,,,,,,,,,,,,0.14814814814814814,0.14814814814814814
30.890226681531033,126.296739103259,,,,,,,,,,,,,,,,,1.2222222222222223,1.2222222222222223
32.82181677018633,2.236111111111111,2.236111111111111,,,,,,,,,,,,,,,,1.1111111111111112,3.3472222222222223
0.5925925925925926,72.17879948914432,72.17879948914432,,,,,,,,,,,,,,,,0.5925925925925926,72.77139208173692
1.9259259259259256,2.3874643874643873,,,,,,,,,,,,,,,,,1.9259259259259256,1.9259259259259256
195.39140809799176,,,,,,,,,,,,,,,,,,2.592592592592593,2.592592592592593
16.392592592592592,1.7037037037037035,,,,,,,,,,,,,,,,,1.7037037037037035,1.7037037037037035
